Timestamp,Query Volume,Query Rate,Query Type,Query Domain,Response Time,TTL Value,Source IP Address,Destination IP Address,Transaction ID,Query Size,Response Size,Entropy of Transaction ID,Frequency of Query Domain,Geolocation of Source IP,Anomaly Label
2024-12-14 14:51:00,225,4.89,A,sample.net,0.06,312,192.168.72.25,10.0.39.76,62373,25,412,0.65,75,US,0
2024-12-14 14:52:00,60,1.58,NS,example.com,0.06,381,192.168.142.92,10.0.26.68,27217,29,264,0.9,13,DE,0
2024-12-14 14:53:00,220,0.39,CNAME,example.com,0.05,438,192.168.225.229,10.0.156.114,78737,47,424,0.73,82,DE,0
2024-12-14 14:54:00,182,1.64,AAAA,test.org,0.09,233,192.168.224.159,10.0.23.150,12008,32,197,0.69,6,GB,1
2024-12-14 14:55:00,78,4.43,A,sample.net,0.08,526,192.168.232.181,10.0.150.240,28010,43,292,0.72,49,AU,0
2024-12-14 14:56:00,56,3.4,MX,example.com,0.1,319,192.168.23.17,10.0.28.73,74676,43,275,0.83,70,DE,0
2024-12-14 14:57:00,132,0.8,CNAME,sample.net,0.07,506,192.168.31.108,10.0.159.56,37649,44,479,0.74,27,CA,0
2024-12-14 14:58:00,64,2.78,CNAME,test.org,0.06,259,192.168.138.201,10.0.77.203,76765,29,227,0.57,22,GB,0
2024-12-14 14:59:00,276,4.59,CNAME,domain.edu,0.07,386,192.168.244.10,10.0.137.103,90429,36,430,0.99,51,GB,0
2024-12-14 15:00:00,78,1.41,CNAME,example.com,0.02,331,192.168.59.177,10.0.249.115,86071,35,245,0.83,58,CA,0
2024-12-14 15:01:00,74,1.21,NS,sample.net,0.09,431,192.168.122.99,10.0.52.215,73375,35,154,0.51,97,GB,0
2024-12-14 15:02:00,172,1.51,MX,domain.edu,0.05,489,192.168.25.210,10.0.136.216,47901,43,420,0.7,29,GB,0
2024-12-14 15:03:00,95,1.0,NS,sample.net,0.08,222,192.168.128.145,10.0.40.83,52331,47,377,0.91,44,CA,0
2024-12-14 15:04:00,163,3.58,CNAME,example.com,0.02,377,192.168.67.24,10.0.74.160,95082,28,482,0.9,32,GB,0
2024-12-14 15:05:00,164,2.96,CNAME,test.org,0.03,370,192.168.109.66,10.0.234.38,32454,33,147,0.53,16,GB,1
2024-12-14 15:06:00,285,2.09,NS,test.org,0.03,289,192.168.241.10,10.0.18.26,47953,26,289,0.7,22,GB,0
2024-12-14 15:07:00,84,2.31,MX,sample.net,0.06,313,192.168.153.183,10.0.98.108,88994,48,399,0.96,61,DE,0
2024-12-14 15:08:00,105,2.95,NS,example.com,0.03,221,192.168.75.42,10.0.253.67,49046,49,207,0.81,30,CA,0
2024-12-14 15:09:00,208,2.55,AAAA,domain.edu,0.09,239,192.168.126.41,10.0.109.169,21585,50,163,0.88,47,AU,0
2024-12-14 15:10:00,136,3.23,MX,domain.edu,0.05,149,192.168.153.143,10.0.181.130,80378,38,229,0.5,83,US,0
2024-12-14 15:11:00,221,1.19,AAAA,domain.edu,0.02,412,192.168.66.250,10.0.61.160,43247,34,198,0.92,32,DE,0
2024-12-14 15:12:00,167,4.1,MX,test.org,0.09,331,192.168.159.148,10.0.59.249,64052,23,216,0.82,41,AU,0
2024-12-14 15:13:00,149,0.55,NS,example.com,0.07,376,192.168.191.18,10.0.5.229,68220,31,368,0.9,34,GB,0
2024-12-14 15:14:00,74,0.59,AAAA,example.com,0.04,285,192.168.67.232,10.0.197.76,90610,26,205,0.95,43,CA,0
2024-12-14 15:15:00,184,0.68,A,sample.net,0.06,492,192.168.140.50,10.0.138.49,66025,31,381,0.85,64,GB,0
2024-12-14 15:16:00,285,2.11,NS,test.org,0.08,484,192.168.132.70,10.0.96.232,72962,21,442,0.64,41,AU,1
2024-12-14 15:17:00,68,2.05,CNAME,test.org,0.08,442,192.168.107.59,10.0.104.71,25949,26,226,0.95,32,CA,0
2024-12-14 15:18:00,181,0.14,NS,domain.edu,0.05,515,192.168.152.163,10.0.2.194,68682,44,331,0.83,61,DE,0
2024-12-14 15:19:00,72,0.91,NS,example.com,0.1,196,192.168.8.239,10.0.37.164,37549,45,242,0.86,58,US,0
2024-12-14 15:20:00,276,2.97,NS,domain.edu,0.06,106,192.168.192.171,10.0.237.137,10951,35,389,0.62,56,GB,0
2024-12-14 15:21:00,189,4.67,CNAME,test.org,0.02,233,192.168.4.187,10.0.121.85,42131,36,368,0.88,67,DE,0
2024-12-14 15:22:00,92,2.54,CNAME,sample.net,0.06,258,192.168.87.197,10.0.75.230,13977,31,222,0.58,81,DE,0
2024-12-14 15:23:00,180,2.16,AAAA,sample.net,0.01,541,192.168.84.189,10.0.226.54,61366,48,247,0.69,94,US,0
2024-12-14 15:24:00,240,1.79,AAAA,example.com,0.05,289,192.168.53.226,10.0.109.28,37511,25,101,0.89,78,US,0
2024-12-14 15:25:00,76,1.34,MX,test.org,0.06,442,192.168.135.161,10.0.243.33,32158,24,212,0.55,85,AU,0
2024-12-14 15:26:00,61,0.38,A,domain.edu,0.05,235,192.168.15.190,10.0.49.166,95067,47,481,0.51,55,GB,0
2024-12-14 15:27:00,275,1.84,CNAME,test.org,0.03,375,192.168.118.169,10.0.4.172,38000,27,304,0.94,90,US,0
2024-12-14 15:28:00,175,4.0,NS,sample.net,0.03,526,192.168.72.14,10.0.153.25,63059,31,301,0.52,71,GB,0
2024-12-14 15:29:00,282,0.21,MX,example.com,0.06,334,192.168.221.141,10.0.230.253,69996,22,227,0.58,7,US,1
2024-12-14 15:30:00,140,1.73,A,test.org,0.01,575,192.168.65.112,10.0.166.119,57064,49,188,0.82,21,US,0
2024-12-14 15:31:00,195,2.36,A,domain.edu,0.04,326,192.168.204.209,10.0.145.166,14544,42,297,0.74,8,AU,1
2024-12-14 15:32:00,125,0.49,CNAME,test.org,0.04,480,192.168.199.171,10.0.153.162,30372,26,371,0.91,1,GB,0
2024-12-14 15:33:00,239,0.13,NS,sample.net,0.06,519,192.168.79.165,10.0.32.45,55620,45,494,0.51,26,CA,0
2024-12-14 15:34:00,109,1.49,MX,domain.edu,0.08,304,192.168.216.2,10.0.247.78,49784,45,173,1.0,15,GB,0
2024-12-14 15:35:00,156,3.87,AAAA,domain.edu,0.02,176,192.168.212.55,10.0.166.104,10471,25,178,0.92,62,AU,0
2024-12-14 15:36:00,239,1.81,CNAME,domain.edu,0.02,192,192.168.189.130,10.0.75.140,91560,38,390,0.75,83,GB,0
2024-12-14 15:37:00,270,3.96,NS,example.com,0.07,177,192.168.166.116,10.0.175.16,43910,37,129,0.65,54,GB,0
2024-12-14 15:38:00,93,1.44,AAAA,sample.net,0.06,522,192.168.185.141,10.0.193.179,95827,24,218,0.66,78,AU,0
2024-12-14 15:39:00,291,1.21,A,example.com,0.07,524,192.168.239.116,10.0.156.106,90504,44,332,0.75,25,AU,0
2024-12-14 15:40:00,245,0.31,MX,domain.edu,0.02,450,192.168.228.59,10.0.66.59,18898,33,421,0.79,20,GB,0
2024-12-14 15:41:00,186,3.61,A,domain.edu,0.02,201,192.168.89.76,10.0.121.138,93255,27,322,0.75,12,AU,0
2024-12-14 15:42:00,234,1.72,CNAME,test.org,0.07,248,192.168.205.102,10.0.115.21,78634,50,320,0.68,78,GB,0
2024-12-14 15:43:00,293,4.7,NS,sample.net,0.07,404,192.168.103.8,10.0.241.41,89452,28,274,0.61,49,GB,0
2024-12-14 15:44:00,94,2.53,MX,domain.edu,0.07,184,192.168.137.228,10.0.186.230,79794,29,458,0.61,76,DE,0
2024-12-14 15:45:00,223,2.65,MX,domain.edu,0.03,421,192.168.143.189,10.0.118.129,29600,21,465,0.99,70,US,1
2024-12-14 15:46:00,140,3.97,A,example.com,0.02,115,192.168.156.128,10.0.65.102,75583,42,371,0.94,35,US,0
2024-12-14 15:47:00,292,1.79,NS,example.com,0.06,486,192.168.248.206,10.0.167.109,16264,49,164,0.87,33,US,0
2024-12-14 15:48:00,111,2.2,CNAME,domain.edu,0.03,239,192.168.96.157,10.0.127.156,57118,27,345,0.6,31,GB,0
2024-12-14 15:49:00,161,3.48,AAAA,example.com,0.02,173,192.168.89.40,10.0.53.4,20615,34,224,0.69,5,DE,1
2024-12-14 15:50:00,149,4.09,NS,domain.edu,0.09,516,192.168.142.92,10.0.244.209,73916,42,342,0.74,95,US,0
2024-12-14 15:51:00,158,1.04,AAAA,sample.net,0.04,565,192.168.172.123,10.0.81.172,50093,47,273,0.68,37,DE,0
2024-12-14 15:52:00,107,4.39,MX,test.org,0.02,240,192.168.237.115,10.0.176.29,51706,29,410,0.57,94,GB,0
2024-12-14 15:53:00,195,0.33,NS,sample.net,0.08,550,192.168.6.234,10.0.180.99,53155,39,160,0.76,97,DE,0
2024-12-14 15:54:00,98,2.76,MX,test.org,0.06,235,192.168.71.40,10.0.123.221,40739,36,295,0.58,4,AU,0
2024-12-14 15:55:00,99,1.53,AAAA,test.org,0.04,117,192.168.255.64,10.0.34.181,47104,46,489,0.73,13,DE,0
2024-12-14 15:56:00,86,4.94,MX,test.org,0.03,464,192.168.136.218,10.0.4.55,71330,42,169,0.67,78,AU,0
2024-12-14 15:57:00,58,3.61,MX,domain.edu,0.09,499,192.168.147.4,10.0.7.134,11173,21,312,0.84,28,DE,0
2024-12-14 15:58:00,276,1.82,NS,domain.edu,0.03,314,192.168.165.237,10.0.156.132,18329,42,123,0.85,47,CA,0
2024-12-14 15:59:00,208,1.34,CNAME,test.org,0.04,510,192.168.37.93,10.0.244.108,47740,27,462,0.65,65,AU,0
2024-12-14 16:00:00,225,3.72,NS,example.com,0.03,439,192.168.86.92,10.0.9.160,81306,31,179,0.75,98,GB,0
2024-12-14 16:01:00,255,2.49,MX,domain.edu,0.02,522,192.168.171.106,10.0.246.27,28577,41,350,0.76,57,CA,0
2024-12-14 16:02:00,164,2.61,MX,domain.edu,0.09,458,192.168.6.207,10.0.130.106,55591,33,289,0.6,99,AU,0
2024-12-14 16:03:00,103,0.78,AAAA,sample.net,0.09,407,192.168.170.12,10.0.22.239,40495,44,453,0.86,43,CA,0
2024-12-14 16:04:00,69,2.28,MX,test.org,0.04,125,192.168.63.211,10.0.60.110,78233,26,107,0.94,33,DE,0
2024-12-14 16:05:00,256,2.43,CNAME,example.com,0.04,298,192.168.114.83,10.0.194.145,20615,24,154,0.78,23,CA,1
2024-12-14 16:06:00,148,1.37,NS,example.com,0.06,496,192.168.171.204,10.0.237.252,50662,39,285,0.99,13,US,0
2024-12-14 16:07:00,204,3.99,AAAA,domain.edu,0.08,286,192.168.250.212,10.0.192.88,94177,26,180,0.64,51,AU,0
2024-12-14 16:08:00,132,0.31,MX,test.org,0.05,301,192.168.124.148,10.0.40.137,60309,26,150,0.97,55,US,0
2024-12-14 16:09:00,297,1.96,MX,test.org,0.08,477,192.168.178.12,10.0.196.188,59968,26,101,0.87,80,US,0
2024-12-14 16:10:00,230,2.55,CNAME,test.org,0.04,565,192.168.134.17,10.0.163.105,54683,31,222,0.8,28,AU,0
2024-12-14 16:11:00,277,4.0,CNAME,domain.edu,0.02,146,192.168.85.23,10.0.146.141,62524,43,441,0.94,25,CA,1
2024-12-14 16:12:00,249,1.86,A,domain.edu,0.06,197,192.168.56.70,10.0.97.93,83778,48,146,0.7,83,US,0
2024-12-14 16:13:00,178,3.02,NS,example.com,0.08,362,192.168.100.191,10.0.216.165,33872,42,191,1.0,51,US,0
2024-12-14 16:14:00,269,3.0,AAAA,test.org,0.08,544,192.168.222.255,10.0.37.62,88821,26,404,0.93,19,GB,0
2024-12-14 16:15:00,76,0.43,NS,example.com,0.08,444,192.168.255.78,10.0.230.13,93471,23,284,0.96,28,US,0
2024-12-14 16:16:00,172,1.72,A,sample.net,0.05,328,192.168.58.152,10.0.3.21,61772,33,471,0.77,27,US,0
2024-12-14 16:17:00,237,0.71,A,domain.edu,0.09,374,192.168.123.137,10.0.247.26,72055,20,371,0.96,68,DE,0
2024-12-14 16:18:00,55,1.21,CNAME,test.org,0.06,553,192.168.82.164,10.0.52.13,39702,45,401,0.79,24,DE,0
2024-12-14 16:19:00,233,0.12,NS,test.org,0.02,158,192.168.13.145,10.0.168.122,35466,49,202,0.57,75,GB,0
2024-12-14 16:20:00,124,4.08,NS,example.com,0.06,131,192.168.109.29,10.0.24.214,18579,37,302,0.63,5,DE,0
2024-12-14 16:21:00,291,2.04,MX,test.org,0.02,588,192.168.231.194,10.0.192.73,81631,23,469,0.59,24,US,0
2024-12-14 16:22:00,53,3.73,A,example.com,0.02,276,192.168.254.131,10.0.16.8,45537,40,371,0.63,27,GB,0
2024-12-14 16:23:00,214,4.9,MX,example.com,0.08,554,192.168.165.63,10.0.213.81,65717,49,127,0.83,58,GB,0
2024-12-14 16:24:00,92,0.44,NS,sample.net,0.06,156,192.168.76.178,10.0.234.211,50095,22,332,0.9,12,CA,0
2024-12-14 16:25:00,115,2.13,MX,example.com,0.01,410,192.168.120.68,10.0.14.238,36926,46,333,0.56,40,US,0
2024-12-14 16:26:00,112,2.65,NS,test.org,0.02,546,192.168.247.135,10.0.99.29,21306,46,461,0.82,11,AU,0
2024-12-14 16:27:00,273,0.48,CNAME,example.com,0.07,537,192.168.194.70,10.0.191.91,57954,50,242,0.74,72,GB,0
2024-12-14 16:28:00,62,1.3,CNAME,example.com,0.05,194,192.168.173.117,10.0.200.155,22798,45,103,0.8,36,US,0
2024-12-14 16:29:00,86,0.65,A,sample.net,0.03,225,192.168.30.40,10.0.151.253,14419,29,425,0.52,15,DE,0
2024-12-14 16:30:00,273,0.18,MX,example.com,0.03,136,192.168.57.3,10.0.106.239,73904,22,334,0.54,61,AU,0
2024-12-14 16:31:00,262,2.42,AAAA,sample.net,0.06,448,192.168.59.74,10.0.214.5,51979,38,371,0.95,64,DE,1
2024-12-14 16:32:00,278,0.76,CNAME,test.org,0.08,308,192.168.33.212,10.0.106.31,42194,30,311,0.56,3,CA,0
2024-12-14 16:33:00,110,3.58,NS,domain.edu,0.01,347,192.168.181.226,10.0.121.164,66815,31,353,0.89,27,CA,0
2024-12-14 16:34:00,85,4.18,AAAA,sample.net,0.1,247,192.168.80.119,10.0.33.120,46452,45,197,0.72,40,CA,0
2024-12-14 16:35:00,52,3.52,A,test.org,0.03,194,192.168.90.47,10.0.224.253,89912,40,470,0.85,23,CA,1
2024-12-14 16:36:00,97,0.24,CNAME,domain.edu,0.01,569,192.168.78.179,10.0.74.199,99157,27,246,0.96,10,AU,0
2024-12-14 16:37:00,184,3.16,AAAA,domain.edu,0.05,541,192.168.142.160,10.0.37.59,82102,22,176,0.88,33,US,0
2024-12-14 16:38:00,298,0.56,CNAME,example.com,0.02,406,192.168.35.28,10.0.128.186,47537,33,204,0.97,15,AU,0
2024-12-14 16:39:00,250,3.63,MX,sample.net,0.03,127,192.168.202.114,10.0.70.56,41291,33,408,0.89,63,US,0
2024-12-14 16:40:00,220,2.0,A,domain.edu,0.03,535,192.168.41.96,10.0.77.29,47592,35,282,0.89,26,CA,0
2024-12-14 16:41:00,229,1.72,MX,domain.edu,0.04,220,192.168.14.243,10.0.13.37,10270,50,449,0.59,39,DE,0
2024-12-14 16:42:00,97,1.33,A,test.org,0.05,548,192.168.74.227,10.0.65.88,20654,39,228,0.9,38,GB,0
2024-12-14 16:43:00,167,4.37,CNAME,sample.net,0.02,488,192.168.6.48,10.0.187.176,33066,36,204,0.65,92,GB,0
2024-12-14 16:44:00,65,4.31,MX,domain.edu,0.08,108,192.168.127.107,10.0.239.170,88286,27,400,0.82,19,CA,1
2024-12-14 16:45:00,159,2.03,NS,sample.net,0.02,549,192.168.29.117,10.0.148.251,68563,37,353,0.92,57,GB,0
2024-12-14 16:46:00,182,2.34,NS,domain.edu,0.08,485,192.168.119.153,10.0.39.53,81081,37,314,0.71,4,CA,0
2024-12-14 16:47:00,214,2.39,NS,sample.net,0.08,393,192.168.84.219,10.0.137.155,43131,50,499,0.9,53,AU,0
2024-12-14 16:48:00,208,0.21,A,test.org,0.09,128,192.168.131.173,10.0.179.57,92687,46,443,0.81,65,CA,0
2024-12-14 16:49:00,282,2.69,CNAME,sample.net,0.01,108,192.168.204.152,10.0.166.29,40434,38,340,0.74,68,DE,0
2024-12-14 16:50:00,131,0.62,CNAME,sample.net,0.07,100,192.168.70.104,10.0.87.252,86325,34,202,0.59,40,DE,0
2024-12-14 16:51:00,280,2.25,AAAA,test.org,0.06,389,192.168.58.40,10.0.161.195,80391,22,277,0.8,70,AU,0
2024-12-14 16:52:00,171,4.77,NS,sample.net,0.03,133,192.168.7.68,10.0.105.232,15387,45,390,0.98,56,CA,0
2024-12-14 16:53:00,91,4.48,NS,test.org,0.08,365,192.168.220.125,10.0.98.40,31558,42,407,0.71,47,GB,0
2024-12-14 16:54:00,114,1.83,A,domain.edu,0.02,295,192.168.121.184,10.0.122.66,24510,44,118,0.63,61,CA,0
2024-12-14 16:55:00,291,0.88,CNAME,example.com,0.02,275,192.168.126.30,10.0.56.180,28435,39,108,0.68,45,US,0
2024-12-14 16:56:00,129,1.55,A,example.com,0.08,205,192.168.47.19,10.0.222.98,57962,38,105,0.75,80,GB,0
2024-12-14 16:57:00,138,0.25,NS,test.org,0.03,291,192.168.67.71,10.0.72.59,22292,31,247,0.74,20,CA,0
2024-12-14 16:58:00,52,0.81,CNAME,domain.edu,0.08,388,192.168.149.216,10.0.157.199,18506,45,331,0.59,11,CA,0
2024-12-14 16:59:00,173,3.37,AAAA,sample.net,0.08,234,192.168.51.22,10.0.42.217,68316,33,369,0.6,99,AU,0
2024-12-14 17:00:00,190,0.71,A,example.com,0.09,543,192.168.89.32,10.0.89.156,87808,30,384,0.61,43,GB,0
2024-12-14 17:01:00,51,4.73,AAAA,domain.edu,0.09,162,192.168.56.160,10.0.17.238,60775,30,224,0.72,72,US,0
2024-12-14 17:02:00,179,3.18,NS,domain.edu,0.03,156,192.168.152.240,10.0.59.45,99617,48,300,0.76,61,US,0
2024-12-14 17:03:00,60,0.27,CNAME,example.com,0.04,229,192.168.234.105,10.0.157.6,59640,23,109,0.55,65,DE,0
2024-12-14 17:04:00,280,3.48,AAAA,example.com,0.03,440,192.168.206.104,10.0.184.144,57939,35,317,0.97,18,US,1
2024-12-14 17:05:00,249,2.51,NS,example.com,0.08,143,192.168.177.216,10.0.55.203,51055,26,275,0.7,47,DE,0
2024-12-14 17:06:00,296,4.51,A,sample.net,0.04,142,192.168.169.211,10.0.11.166,18891,37,216,0.69,29,CA,1
2024-12-14 17:07:00,199,1.23,A,test.org,0.08,352,192.168.230.123,10.0.228.187,81931,28,229,0.74,99,DE,0
2024-12-14 17:08:00,172,4.31,MX,example.com,0.05,243,192.168.106.41,10.0.214.159,16424,28,124,0.97,51,DE,0
2024-12-14 17:09:00,164,1.44,AAAA,domain.edu,0.09,562,192.168.123.149,10.0.123.110,47035,26,265,0.89,78,GB,0
2024-12-14 17:10:00,198,3.77,MX,domain.edu,0.04,212,192.168.96.183,10.0.126.211,27318,26,100,0.61,88,DE,0
2024-12-14 17:11:00,84,1.67,AAAA,test.org,0.08,192,192.168.125.179,10.0.92.7,92345,45,306,0.63,31,DE,1
2024-12-14 17:12:00,198,1.99,NS,sample.net,0.02,515,192.168.4.181,10.0.27.147,79902,23,269,0.53,27,AU,0
2024-12-14 17:13:00,151,1.0,A,domain.edu,0.07,280,192.168.148.41,10.0.220.164,29087,36,429,0.88,7,GB,0
2024-12-14 17:14:00,255,2.19,A,domain.edu,0.08,454,192.168.253.9,10.0.144.96,41064,23,316,0.65,75,GB,0
2024-12-14 17:15:00,181,4.9,CNAME,domain.edu,0.03,347,192.168.129.159,10.0.101.228,29651,42,417,0.68,19,GB,0
2024-12-14 17:16:00,243,1.44,CNAME,example.com,0.07,118,192.168.15.221,10.0.206.194,69899,46,362,0.66,69,US,1
2024-12-14 17:17:00,150,2.44,MX,sample.net,0.05,551,192.168.117.60,10.0.137.47,27018,30,162,0.61,62,AU,0
2024-12-14 17:18:00,273,1.2,A,sample.net,0.06,573,192.168.41.141,10.0.130.165,63024,40,412,0.96,29,DE,0
2024-12-14 17:19:00,102,4.57,A,test.org,0.02,403,192.168.192.28,10.0.194.79,70703,45,460,0.56,15,DE,0
2024-12-14 17:20:00,207,2.38,A,test.org,0.09,243,192.168.23.16,10.0.212.44,52271,41,216,0.55,55,DE,1
2024-12-14 17:21:00,265,0.24,CNAME,test.org,0.05,227,192.168.185.120,10.0.179.19,90179,39,252,0.82,22,DE,0
2024-12-14 17:22:00,149,0.2,NS,test.org,0.01,473,192.168.138.230,10.0.65.135,40008,47,440,0.68,76,GB,0
2024-12-14 17:23:00,71,3.3,CNAME,example.com,0.09,156,192.168.32.106,10.0.171.253,43887,41,406,1.0,58,DE,0
2024-12-14 17:24:00,153,3.91,NS,example.com,0.06,188,192.168.213.112,10.0.93.182,29169,50,192,0.89,12,US,1
2024-12-14 17:25:00,100,3.88,NS,example.com,0.03,214,192.168.97.63,10.0.249.209,72006,25,238,0.68,11,DE,0
2024-12-14 17:26:00,243,3.21,A,sample.net,0.03,449,192.168.179.69,10.0.21.96,93041,43,454,0.93,51,AU,0
2024-12-14 17:27:00,179,1.93,AAAA,sample.net,0.04,555,192.168.7.103,10.0.235.30,64522,35,196,0.9,26,US,0
2024-12-14 17:28:00,161,2.8,CNAME,test.org,0.05,341,192.168.181.16,10.0.19.15,23581,37,442,0.95,85,DE,0
2024-12-14 17:29:00,260,0.86,AAAA,test.org,0.09,275,192.168.172.3,10.0.124.117,14171,32,233,0.74,49,AU,0
2024-12-14 17:30:00,262,0.66,MX,example.com,0.01,454,192.168.118.103,10.0.171.64,95712,50,338,0.91,38,DE,0
2024-12-14 17:31:00,166,4.53,AAAA,test.org,0.03,449,192.168.171.48,10.0.218.192,36005,37,259,0.92,76,AU,0
2024-12-14 17:32:00,278,4.47,AAAA,example.com,0.08,498,192.168.46.53,10.0.3.200,85900,20,290,0.6,25,DE,0
2024-12-14 17:33:00,119,4.66,NS,example.com,0.07,449,192.168.253.131,10.0.112.149,28986,38,300,0.73,38,AU,0
2024-12-14 17:34:00,225,4.18,CNAME,sample.net,0.07,293,192.168.238.73,10.0.1.104,54366,49,228,0.8,55,DE,1
2024-12-14 17:35:00,159,3.19,A,test.org,0.05,152,192.168.179.66,10.0.23.81,80621,35,218,1.0,14,CA,0
2024-12-14 17:36:00,149,4.56,MX,domain.edu,0.03,578,192.168.213.142,10.0.81.66,40995,42,109,0.56,23,DE,0
2024-12-14 17:37:00,80,3.47,CNAME,domain.edu,0.02,402,192.168.193.220,10.0.106.209,88549,44,190,0.92,33,GB,0
2024-12-14 17:38:00,59,1.49,MX,sample.net,0.02,118,192.168.32.92,10.0.93.5,69087,32,167,0.77,9,US,0
2024-12-14 17:39:00,182,1.57,CNAME,sample.net,0.03,361,192.168.64.183,10.0.247.116,44179,24,312,0.53,80,GB,0
2024-12-14 17:40:00,227,4.45,CNAME,test.org,0.03,184,192.168.222.147,10.0.47.208,37005,23,104,0.74,13,US,0
2024-12-14 17:41:00,180,1.48,NS,test.org,0.09,592,192.168.45.106,10.0.55.235,45192,49,352,0.73,34,AU,0
2024-12-14 17:42:00,198,4.72,AAAA,test.org,0.03,306,192.168.144.19,10.0.10.52,38653,45,126,0.69,70,CA,0
2024-12-14 17:43:00,239,0.94,MX,example.com,0.06,254,192.168.64.225,10.0.115.221,95649,26,377,0.96,100,GB,0
2024-12-14 17:44:00,253,2.97,MX,example.com,0.1,207,192.168.100.20,10.0.184.155,92972,47,270,0.89,36,AU,0
2024-12-14 17:45:00,233,2.31,A,test.org,0.06,259,192.168.185.64,10.0.213.253,63344,31,120,1.0,43,CA,1
2024-12-14 17:46:00,98,2.24,AAAA,test.org,0.06,341,192.168.102.235,10.0.174.43,68891,33,488,0.8,27,GB,1
2024-12-14 17:47:00,146,0.49,NS,domain.edu,0.03,229,192.168.224.242,10.0.46.61,57101,40,111,0.98,80,US,0
2024-12-14 17:48:00,163,3.45,CNAME,test.org,0.08,504,192.168.244.61,10.0.175.241,40952,28,152,0.77,44,US,0
2024-12-14 17:49:00,162,0.69,AAAA,sample.net,0.05,191,192.168.147.94,10.0.93.153,31299,29,409,0.52,40,US,0
2024-12-14 17:50:00,292,0.48,CNAME,sample.net,0.07,276,192.168.233.110,10.0.151.66,12649,27,221,0.66,99,DE,0
2024-12-14 17:51:00,116,3.4,A,sample.net,0.07,105,192.168.33.175,10.0.31.98,65568,33,437,0.51,51,DE,0
2024-12-14 17:52:00,145,0.2,AAAA,test.org,0.08,494,192.168.228.118,10.0.190.124,48221,25,426,0.63,32,CA,0
2024-12-14 17:53:00,281,4.49,MX,domain.edu,0.06,416,192.168.21.128,10.0.222.224,15611,48,248,0.87,34,GB,0
2024-12-14 17:54:00,120,0.85,CNAME,test.org,0.08,231,192.168.202.183,10.0.97.45,31897,35,417,0.56,48,CA,0
2024-12-14 17:55:00,95,2.83,A,domain.edu,0.04,578,192.168.164.0,10.0.197.181,68280,30,482,0.97,5,US,0
2024-12-14 17:56:00,106,0.28,A,domain.edu,0.03,404,192.168.134.158,10.0.202.221,69253,50,460,0.69,39,US,0
2024-12-14 17:57:00,243,1.86,NS,domain.edu,0.08,320,192.168.57.231,10.0.47.171,76768,35,137,0.83,8,DE,1
2024-12-14 17:58:00,295,2.03,MX,domain.edu,0.09,319,192.168.59.216,10.0.60.55,29498,24,478,0.91,71,CA,0
2024-12-14 17:59:00,141,3.88,A,sample.net,0.06,123,192.168.103.250,10.0.127.48,40800,34,385,0.99,61,AU,0
2024-12-14 18:00:00,161,3.41,NS,sample.net,0.1,457,192.168.10.209,10.0.152.218,63803,40,216,0.9,73,CA,1
2024-12-14 18:01:00,51,4.65,A,sample.net,0.1,498,192.168.98.213,10.0.214.3,49092,21,144,0.55,2,DE,0
2024-12-14 18:02:00,245,4.48,MX,example.com,0.09,122,192.168.17.228,10.0.40.31,76635,21,145,0.63,54,AU,0
2024-12-14 18:03:00,136,0.61,A,example.com,0.02,322,192.168.129.206,10.0.210.157,22264,36,305,0.52,64,GB,0
2024-12-14 18:04:00,167,4.23,CNAME,domain.edu,0.08,390,192.168.207.105,10.0.14.162,88822,22,413,0.67,41,US,0
2024-12-14 18:05:00,159,2.89,CNAME,example.com,0.02,249,192.168.38.109,10.0.131.147,12042,27,139,0.59,47,US,0
2024-12-14 18:06:00,183,0.49,NS,domain.edu,0.1,325,192.168.5.0,10.0.131.16,18263,43,457,0.8,1,AU,0
2024-12-14 18:07:00,132,1.25,CNAME,domain.edu,0.04,556,192.168.242.208,10.0.63.17,12459,35,231,0.64,16,CA,0
2024-12-14 18:08:00,243,2.13,AAAA,sample.net,0.02,146,192.168.109.176,10.0.200.165,46699,42,348,0.68,3,DE,0
2024-12-14 18:09:00,168,4.53,AAAA,sample.net,0.04,515,192.168.251.87,10.0.109.152,94979,20,467,0.59,53,AU,0
2024-12-14 18:10:00,69,0.88,NS,example.com,0.05,262,192.168.21.141,10.0.134.251,60177,45,423,0.8,10,GB,0
2024-12-14 18:11:00,123,4.33,CNAME,sample.net,0.07,181,192.168.37.148,10.0.72.69,75972,23,108,0.63,1,GB,0
2024-12-14 18:12:00,103,2.37,MX,domain.edu,0.1,379,192.168.52.122,10.0.112.204,53791,32,386,0.55,4,AU,0
2024-12-14 18:13:00,69,1.72,CNAME,test.org,0.01,272,192.168.152.141,10.0.20.46,17445,48,115,0.9,56,AU,0
2024-12-14 18:14:00,167,3.58,AAAA,domain.edu,0.09,390,192.168.88.99,10.0.214.50,55478,29,135,0.95,75,CA,1
2024-12-14 18:15:00,228,3.73,MX,example.com,0.07,501,192.168.77.59,10.0.194.111,19443,22,334,0.81,95,CA,0
2024-12-14 18:16:00,297,1.19,A,example.com,0.07,169,192.168.183.21,10.0.91.81,78177,26,333,0.66,74,US,0
